Customer ID,Count
CUST6078,14
CUST9015,14
CUST3120,14
CUST9745,14
CUST1323,14
CUST6641,14
CUST5764,14
CUST4650,14
CUST4675,14
CUST2809,14
CUST7230,14
CUST7626,14
CUST8953,14
CUST3252,14
CUST4683,14
CUST5352,14
CUST1734,14
CUST5115,14
CUST5918,14
CUST6499,14
CUST4659,14
CUST7889,14
CUST7651,14
CUST2701,14
CUST2002,14
CUST7294,14
CUST9358,14
CUST4139,14
CUST2390,14
CUST1100,14
CUST7983,14
CUST3493,14
CUST1407,14
CUST4427,14
CUST5358,14
CUST5895,14
CUST1417,14
CUST7407,14
CUST2550,14
CUST1084,14
CUST4267,14
CUST5706,14
CUST7247,14
CUST6238,14
CUST7275,14
CUST1145,14
CUST6004,14
CUST6904,14
CUST7381,14
CUST9097,14
CUST2758,14
CUST6523,14
CUST9257,14
CUST6640,14
CUST3679,14
CUST3669,14
CUST7361,14
CUST3172,14
CUST9733,14
CUST9186,14
CUST1268,14
CUST2804,14
CUST8516,14
CUST1297,14
CUST6761,14
CUST8915,14
CUST4608,14
CUST7932,14
CUST7669,14
CUST7119,14
CUST5414,14
CUST2462,14
CUST6633,14
CUST3303,14
CUST5285,14
CUST4734,14
CUST3201,14
CUST7349,14
CUST4029,14
CUST9404,14
CUST4551,14
CUST7468,14
CUST2059,14
CUST1868,14
CUST5054,14
CUST7278,14
CUST3047,14
CUST1030,14
CUST1096,14
CUST4613,14
CUST2843,14
CUST7800,14
CUST1476,14
CUST4181,14
CUST7662,14
CUST2416,14
CUST4546,14
CUST7202,14
CUST2315,14
CUST6383,14
CUST6229,14
CUST8475,14
CUST8738,14
CUST5975,14
CUST5262,14
CUST5558,14
CUST1911,14
CUST1813,14
CUST9013,14
CUST1375,14
CUST5789,14
CUST7031,14
CUST4435,14
CUST5205,14
CUST1020,14
CUST5647,14
CUST1690,14
CUST8320,14
CUST4609,14
CUST1507,14
CUST3703,14
CUST4367,14
CUST5612,14
CUST1302,14
CUST3223,14
CUST4673,14
CUST1659,14
CUST1508,14
CUST6688,14
CUST4908,14
CUST4055,14
CUST6049,14
CUST1356,14
CUST7698,14
CUST6285,14
CUST2715,14
CUST3787,14
CUST4030,14
CUST5176,14
CUST1515,14
CUST4554,14
CUST4715,14
CUST1061,14
CUST1710,14
CUST9984,14
CUST6192,14
CUST3423,14
CUST7944,14
CUST5940,14
CUST9182,14
CUST9231,14
CUST1354,14
CUST3846,14
CUST2478,14
CUST5081,14
CUST6630,14
CUST6733,14
CUST7767,14
CUST8591,14
CUST5093,14
CUST8403,14
CUST9183,14
CUST2848,14
CUST8589,14
CUST8096,14
CUST2159,14
CUST1183,14
CUST9064,14
CUST1318,14
CUST6616,14
CUST5718,14
CUST4639,14
CUST8295,14
CUST2446,14
CUST3344,14
CUST5347,14
CUST8046,14
CUST2840,14
CUST6573,14
CUST4470,14
CUST7126,14
CUST4206,14
CUST7513,14
CUST7588,14
CUST1196,14
CUST5739,14
CUST1023,14
CUST2703,14
CUST9061,14
CUST2812,14
CUST2258,14
CUST6575,14
CUST3671,14
CUST7913,14
CUST8034,14
CUST2983,14
CUST7998,14
CUST6854,14
CUST7244,14
CUST8381,14
CUST7819,14
CUST2427,14
CUST6241,14
CUST9225,14
CUST2764,14
CUST2380,14
CUST1460,14
CUST5927,14
CUST3365,14
CUST3593,14
CUST2847,14
CUST6185,14
CUST7520,14
CUST9372,14
CUST4808,14
CUST3484,14
CUST6202,14
CUST1540,14
CUST1466,14
CUST9247,14
CUST5749,14
CUST2616,14
CUST7677,14
CUST2766,14
CUST2085,14
CUST6853,14
CUST3065,14
CUST5229,14
CUST3885,14
CUST9548,14
CUST5701,14
CUST7414,14
CUST3196,14
CUST8369,14
CUST1894,14
CUST6629,14
CUST8035,14
CUST2419,14
CUST5569,14
CUST3565,14
CUST7600,14
CUST6362,14
CUST4113,14
CUST4921,14
CUST5191,14
CUST9401,14
CUST1988,14
CUST2058,14
CUST8652,14
CUST7082,14
CUST6705,14
CUST8185,14
CUST8568,14
CUST6561,14
CUST9299,14
CUST9920,14
CUST7523,14
CUST4204,14
CUST3416,14
CUST8795,14
CUST8938,14
CUST5852,14
CUST4580,14
CUST4791,14
CUST7841,14
CUST9037,14
CUST8946,14
CUST6744,14
CUST8015,14
CUST3721,14
CUST4458,14
CUST4032,14
CUST8107,14
CUST3109,14
CUST8986,14
CUST8697,14
CUST5841,14
CUST7852,14
CUST9056,14
CUST3444,14
CUST1157,14
CUST5740,14
CUST2895,14
CUST2953,14
CUST7070,14
CUST2552,14
CUST4481,14
CUST9669,14
CUST5119,14
CUST3834,14
CUST9179,14
CUST3726,14
CUST3958,14
CUST2750,14
CUST5373,14
CUST5812,14
CUST8471,14
CUST8080,14
CUST7481,14
CUST7674,14
CUST9432,14
CUST5656,14
CUST7982,14
CUST8190,14
CUST7656,14
CUST4482,14
CUST4793,14
CUST1210,14
CUST4735,14
CUST2578,14
CUST9907,14
CUST1732,14
CUST6651,14
CUST5560,14
CUST5805,14
CUST4708,14
CUST9556,14
CUST9772,14
CUST8071,14
CUST2354,14
CUST2260,14
CUST5903,14
CUST1202,14
CUST3778,14
CUST6339,14
CUST1555,14
CUST9033,14
CUST5275,14
CUST6313,14
CUST6930,14
CUST7549,14
CUST4248,14
CUST5068,14
CUST9991,14
CUST9647,14
CUST4645,14
CUST3352,14
CUST8032,14
CUST2697,14
CUST3200,14
CUST1685,14
CUST2267,14
CUST4407,14
CUST8971,14
CUST2250,14
CUST7265,14
CUST2574,14
CUST1231,14
CUST9694,14
CUST6514,13
CUST2359,13
CUST8522,13
CUST5835,13
CUST2476,13
CUST7194,13
CUST5957,13
CUST3323,13
CUST3783,13
CUST6841,13
CUST2222,13
CUST5335,13
CUST7405,13
CUST2325,13
CUST2561,13
CUST3182,13
CUST5717,13
CUST8027,13
CUST1805,13
CUST5370,13
CUST9353,13
CUST8894,13
CUST3624,13
CUST1115,13
CUST8019,13
CUST6977,13
CUST4764,13
CUST4964,13
CUST9585,13
CUST6498,13
CUST7639,13
CUST2654,13
CUST1916,13
CUST9785,13
CUST3229,13
CUST7000,13
CUST1498,13
CUST6196,13
CUST3274,13
CUST5390,13
CUST5037,13
CUST7447,13
CUST3118,13
CUST5587,13
CUST6009,13
CUST1873,13
CUST7914,13
CUST1453,13
CUST7139,13
CUST7842,13
CUST9420,13
CUST4804,13
CUST8724,13
CUST5344,13
CUST5907,13
CUST6563,13
CUST8656,13
CUST6916,13
CUST8121,13
CUST8933,13
CUST9779,13
CUST6169,13
CUST8216,13
CUST9596,13
CUST1334,13
CUST3531,13
CUST9850,13
CUST8432,13
CUST3063,13
CUST4719,13
CUST4244,13
CUST7845,13
CUST6045,13
CUST1808,13
CUST2752,13
CUST2035,13
CUST4859,13
CUST1217,13
CUST2364,13
CUST6722,13
CUST5864,13
CUST8693,13
CUST5040,13
CUST8405,13
CUST1440,13
CUST2735,13
CUST1725,13
CUST6012,13
CUST5983,13
CUST9979,13
CUST9177,13
CUST7020,13
CUST2656,13
CUST8510,13
CUST3486,13
CUST9425,13
CUST4250,13
CUST2884,13
CUST3159,13
CUST1046,13
CUST4362,13
CUST4428,13
CUST1160,13
CUST5501,13
CUST6707,13
CUST2796,13
CUST1771,13
CUST3266,13
CUST9317,13
CUST5447,13
CUST3606,13
CUST7156,13
CUST3668,13
CUST8872,13
CUST4569,13
CUST7261,13
CUST5919,13
CUST9755,13
CUST4224,13
CUST1132,13
CUST1359,13
CUST1919,13
CUST3609,13
CUST4162,13
CUST2290,13
CUST1949,13
CUST7056,13
CUST5266,13
CUST2915,13
CUST2624,13
CUST6327,13
CUST8228,13
CUST6982,13
CUST8504,13
CUST1148,13
CUST5259,13
CUST3813,13
CUST7756,13
CUST3293,13
CUST3788,13
CUST8755,13
CUST7810,13
CUST9986,13
CUST9714,13
CUST8209,13
CUST6656,13
CUST2038,13
CUST9131,13
CUST3424,13
CUST8570,13
CUST6177,13
CUST7496,13
CUST7860,13
CUST1108,13
CUST2787,13
CUST6137,13
CUST7977,13
CUST2582,13
CUST2398,13
CUST8430,13
CUST6736,13
CUST2158,13
CUST7133,13
CUST1770,13
CUST7829,13
CUST5526,13
CUST2916,13
CUST4802,13
CUST2361,13
CUST4940,13
CUST5328,13
CUST5435,13
CUST2818,13
CUST9955,13
CUST3131,13
CUST8732,13
CUST9645,13
CUST2727,13
CUST8058,13
CUST2755,13
CUST6119,13
CUST1687,13
CUST1764,13
CUST5273,13
CUST3260,13
CUST7931,13
CUST1716,13
CUST5621,13
CUST5522,13
CUST4855,13
CUST1859,13
CUST2846,13
CUST6699,13
CUST8549,13
CUST4730,13
CUST6263,13
CUST8379,13
CUST4241,13
CUST2395,13
CUST3485,13
CUST1841,13
CUST4020,13
CUST2142,13
CUST3448,13
CUST2637,13
CUST7801,13
CUST6477,13
CUST2396,13
CUST8760,13
CUST5019,13
CUST9652,13
CUST3549,13
CUST1149,13
CUST8635,13
CUST2425,13
CUST9880,13
CUST8930,13
CUST5640,13
CUST3347,13
CUST7022,13
CUST8720,13
CUST9010,13
CUST3138,13
CUST7411,13
CUST7330,13
CUST1817,13
CUST2788,13
CUST9087,13
CUST4116,13
CUST4385,13
CUST3281,13
CUST2371,13
CUST2237,13
CUST9936,13
CUST8397,13
CUST9479,13
CUST3824,13
CUST3905,13
CUST2740,13
CUST7177,13
CUST4018,13
CUST3128,13
CUST9805,13
CUST7627,13
CUST5399,13
CUST4872,13
CUST4460,13
CUST4349,13
CUST4531,13
CUST7785,13
CUST9516,13
CUST7443,13
CUST1162,13
CUST5280,13
CUST5209,13
CUST7140,13
CUST1447,13
CUST5981,13
CUST1864,13
CUST8089,13
CUST2293,13
CUST9617,13
CUST2452,13
CUST1875,13
CUST5637,13
CUST5714,13
CUST2480,13
CUST3327,13
CUST9611,13
CUST6987,13
CUST3056,13
CUST6628,13
CUST2235,13
CUST5238,13
CUST6083,13
CUST8919,13
CUST7805,13
CUST4420,13
CUST8857,13
CUST1011,13
CUST3035,13
CUST2276,13
CUST2037,13
CUST4176,13
CUST2251,13
CUST6456,13
CUST6562,13
CUST2162,13
CUST6932,13
CUST8309,13
CUST2593,13
CUST6389,13
CUST3961,13
CUST2244,13
CUST1577,13
CUST5886,13
CUST8004,13
CUST9205,13
CUST6103,13
CUST3318,13
CUST1099,13
CUST6702,13
CUST4414,13
CUST8354,13
CUST2234,13
CUST5431,13
CUST5193,13
CUST6101,13
CUST5177,13
CUST9390,13
CUST6934,13
CUST9031,13
CUST7882,13
CUST2426,13
CUST9853,13
CUST8811,13
CUST6796,13
CUST8270,13
CUST1451,13
CUST7382,13
CUST8888,13
CUST8858,13
CUST8500,13
CUST2980,13
CUST3082,13
CUST1138,13
CUST2678,13
CUST2463,13
CUST7418,13
CUST5397,13
CUST5967,13
CUST9184,13
CUST9564,13
CUST1073,13
CUST9143,13
CUST8924,13
CUST1953,13
CUST5659,13
CUST3960,13
CUST8411,13
CUST6712,13
CUST5976,13
CUST3094,13
CUST4012,13
CUST4025,13
CUST3265,13
CUST6731,13
CUST1857,13
CUST6249,13
CUST2870,13
CUST3686,13
CUST3930,13
CUST1094,13
CUST5146,13
CUST3727,13
CUST9456,13
CUST7937,13
CUST3093,13
CUST2083,13
CUST9209,13
CUST9568,13
CUST6643,13
CUST1618,13
CUST6002,13
CUST3090,13
CUST7694,13
CUST8680,13
CUST4421,13
CUST6593,13
CUST7317,13
CUST1490,13
CUST9883,13
CUST8197,13
CUST3901,13
CUST6538,13
CUST9944,13
CUST2956,13
CUST8865,13
CUST2015,13
CUST9212,13
CUST3626,13
CUST5846,13
CUST3952,13
CUST6070,13
CUST7445,13
CUST2343,13
CUST5033,13
CUST7615,13
CUST4853,13
CUST6718,13
CUST1152,13
CUST6406,13
CUST4473,13
CUST5596,13
CUST5403,13
CUST9573,13
CUST7030,13
CUST4271,13
CUST7495,13
CUST6968,13
CUST3054,13
CUST1576,13
CUST1957,13
CUST1396,13
CUST7693,13
CUST4697,13
CUST7688,13
CUST9057,13
CUST7436,13
CUST3618,13
CUST6478,13
CUST5660,13
CUST8331,13
CUST8167,13
CUST8948,13
CUST6299,13
CUST8329,13
CUST8813,13
CUST3402,13
CUST7802,13
CUST4105,13
CUST9396,13
CUST1457,13
CUST7568,13
CUST1862,13
CUST7463,13
CUST8729,13
CUST5006,13
CUST3957,13
CUST8160,13
CUST9782,13
CUST1058,13
CUST8057,13
CUST2161,13
CUST8258,13
CUST7348,13
CUST6224,13
CUST4201,13
CUST9083,13
CUST7033,13
CUST9875,13
CUST1042,13
CUST7397,13
CUST8740,13
CUST4057,13
CUST2309,13
CUST1849,13
CUST1688,13
CUST2960,13
CUST6617,13
CUST8737,13
CUST5299,13
CUST1025,13
CUST9515,13
CUST4401,13
CUST6625,13
CUST4902,13
CUST4361,13
CUST1844,13
CUST4303,13
CUST1041,13
CUST8460,13
CUST9538,13
CUST7429,13
CUST2675,13
CUST1290,13
CUST3238,13
CUST5664,13
CUST7917,13
CUST8470,13
CUST6145,13
CUST2731,13
CUST4321,13
CUST9578,13
CUST7530,13
CUST4213,13
CUST5778,13
CUST2565,13
CUST5409,13
CUST6850,13
CUST4068,13
CUST1787,13
CUST4075,13
CUST5114,13
CUST5698,13
CUST5896,13
CUST1802,13
CUST8921,13
CUST6096,13
CUST7043,13
CUST7385,13
CUST5094,13
CUST1925,13
CUST6956,13
CUST5206,13
CUST8327,13
CUST1686,13
CUST4302,13
CUST3986,13
CUST8654,13
CUST3150,13
CUST3195,13
CUST6551,13
CUST4648,13
CUST7439,13
CUST7750,13
CUST6799,13
CUST8408,13
CUST6191,13
CUST5265,13
CUST6326,13
CUST3048,13
CUST1033,13
CUST1387,13
CUST4728,13
CUST7284,13
CUST8905,13
CUST3105,13
CUST4526,13
CUST9750,13
CUST2191,13
CUST1699,13
CUST7538,13
CUST7945,13
CUST8370,13
CUST1781,13
CUST3203,13
CUST4863,13
CUST4449,13
CUST8836,13
CUST1135,13
CUST6746,13
CUST9921,13
CUST1999,13
CUST3328,13
CUST7215,13
CUST1974,13
CUST8360,13
CUST7398,13
CUST3938,13
CUST1406,13
CUST4441,13
CUST5565,13
CUST8807,13
CUST7536,13
CUST5148,13
CUST9539,13
CUST6952,13
CUST4347,13
CUST2314,13
CUST5060,13
CUST5430,13
CUST1939,13
CUST8272,13
CUST5369,13
CUST1032,13
CUST9731,13
CUST2065,13
CUST5095,13
CUST3698,13
CUST2444,13
CUST6753,13
CUST8477,13
CUST8711,13
CUST8191,13
CUST7200,13
CUST3513,13
CUST8292,13
CUST2254,13
CUST3650,13
CUST7980,13
CUST9536,13
CUST9723,13
CUST6588,13
CUST8796,13
CUST2889,13
CUST6425,13
CUST8088,13
CUST3981,13
CUST1327,13
CUST2726,13
CUST9492,13
CUST5710,13
CUST5047,13
CUST6235,13
CUST3095,13
CUST9409,13
CUST5008,13
CUST8018,13
CUST4005,13
CUST2856,13
CUST2668,13
CUST9882,13
CUST8759,13
CUST2389,13
CUST8066,13
CUST2661,13
CUST1702,13
CUST2110,13
CUST5181,13
CUST6579,13
CUST1519,13
CUST4228,13
CUST5024,13
CUST6618,13
CUST6961,13
CUST1760,13
CUST2783,13
CUST8978,13
CUST8989,13
CUST8583,13
CUST6889,13
CUST5873,13
CUST9476,13
CUST5322,13
CUST1164,13
CUST7207,13
CUST7684,13
CUST8466,13
CUST3007,13
CUST9437,13
CUST6231,13
CUST9740,13
CUST3882,13
CUST4654,13
CUST5909,13
CUST7456,13
CUST1684,13
CUST5762,13
CUST5346,13
CUST1877,13
CUST8113,13
CUST3973,13
CUST8245,13
CUST3610,13
CUST8912,13
CUST9159,13
CUST9494,13
CUST3851,13
CUST4143,13
CUST6143,13
CUST5127,13
CUST2572,13
CUST4154,13
CUST8590,13
CUST7087,13
CUST1181,13
CUST8300,13
CUST7143,13
CUST6037,13
CUST6355,13
CUST6111,13
CUST3977,13
CUST3940,13
CUST6034,13
CUST4368,13
CUST2879,13
CUST4495,13
CUST2194,13
CUST5518,13
CUST3415,13
CUST8715,13
CUST3798,13
CUST2435,13
CUST5133,13
CUST8429,13
CUST9972,13
CUST2530,13
CUST6491,13
CUST5649,13
CUST3520,13
CUST5700,13
CUST6737,13
CUST9281,13
CUST2475,13
CUST3052,13
CUST9418,13
CUST2937,13
CUST7650,13
CUST4663,13
CUST7690,13
CUST6700,13
CUST7858,13
CUST4243,13
CUST1615,13
CUST2008,13
CUST5400,13
CUST1358,13
CUST3518,13
CUST1756,13
CUST6337,13
CUST1414,13
CUST7025,13
CUST3451,13
CUST2447,13
CUST7389,13
CUST4467,13
CUST5225,13
CUST8785,13
CUST7121,13
CUST3188,13
CUST4590,13
CUST2696,13
CUST1795,13
CUST9261,13
CUST6939,13
CUST8060,13
CUST9508,13
CUST1281,13
CUST4724,13
CUST4262,13
CUST4072,13
CUST4209,13
CUST7581,13
CUST8750,13
CUST7671,13
CUST6586,13
CUST3325,13
CUST5783,13
CUST6953,13
CUST8474,13
CUST3896,13
CUST5860,13
CUST7576,13
CUST1291,13
CUST4343,13
CUST2268,13
CUST9302,13
CUST5064,13
CUST9054,13
CUST8660,13
CUST4717,13
CUST9283,13
CUST8862,13
CUST5715,13
CUST5480,13
CUST1310,13
CUST5286,13
CUST8220,13
CUST7221,13
CUST3969,13
CUST5212,13
CUST3820,13
CUST8605,13
CUST7609,13
CUST5619,13
CUST6979,13
CUST2736,13
CUST3862,13
CUST5137,13
CUST7851,13
CUST1044,13
CUST4402,13
CUST3036,13
CUST5104,13
CUST5598,13
CUST6825,13
CUST9011,13
CUST5876,13
CUST4684,13
CUST6486,13
CUST8696,13
CUST6421,13
CUST5890,13
CUST9700,13
CUST6140,13
CUST2741,13
CUST5499,13
CUST4919,13
CUST9702,13
CUST6255,13
CUST9267,13
CUST4087,13
CUST1667,13
CUST5031,13
CUST6615,13
CUST5201,13
CUST2676,13
CUST7857,13
CUST4586,13
CUST3192,13
CUST9524,13
CUST9761,13
CUST7280,13
CUST3231,13
CUST4187,13
CUST1293,13
CUST8713,13
CUST8794,13
CUST3441,13
CUST7846,13
CUST7039,13
CUST3456,13
CUST1475,13
CUST5471,13
CUST2269,13
CUST1493,13
CUST7504,13
CUST5987,13
CUST6887,13
CUST3898,13
CUST7879,13
CUST3959,13
CUST1455,13
CUST9045,13
CUST5263,12
CUST7428,12
CUST5412,12
CUST1488,12
CUST7685,12
CUST8653,12
CUST7076,12
CUST2921,12
CUST3355,12
CUST3615,12
CUST6574,12
CUST1871,12
CUST2169,12
CUST6881,12
CUST6635,12
CUST1595,12
CUST9188,12
CUST6342,12
CUST5681,12
CUST2320,12
CUST5839,12
CUST8428,12
CUST7065,12
CUST2591,12
CUST1469,12
CUST3413,12
CUST7923,12
CUST8576,12
CUST2941,12
CUST8598,12
CUST5101,12
CUST9789,12
CUST6581,12
CUST8822,12
CUST9767,12
CUST7989,12
CUST3156,12
CUST6006,12
CUST7015,12
CUST3232,12
CUST8798,12
CUST1697,12
CUST3718,12
CUST5515,12
CUST3997,12
CUST8881,12
CUST3967,12
CUST6614,12
CUST2324,12
CUST4132,12
CUST3362,12
CUST2745,12
CUST5419,12
CUST6443,12
CUST2036,12
CUST4208,12
CUST7205,12
CUST8105,12
CUST8029,12
CUST1076,12
CUST5190,12
CUST9819,12
CUST8495,12
CUST5468,12
CUST3990,12
CUST7722,12
CUST6233,12
CUST5270,12
CUST6367,12
CUST9763,12
CUST5929,12
CUST4446,12
CUST6026,12
CUST7642,12
CUST5470,12
CUST5833,12
CUST3875,12
CUST1449,12
CUST5408,12
CUST5250,12
CUST1120,12
CUST5360,12
CUST1223,12
CUST8116,12
CUST2902,12
CUST9807,12
CUST7464,12
CUST5295,12
CUST7242,12
CUST7086,12
CUST2294,12
CUST9699,12
CUST3768,12
CUST9381,12
CUST6198,12
CUST8251,12
CUST8305,12
CUST8777,12
CUST7173,12
CUST3837,12
CUST8662,12
CUST8047,12
CUST9915,12
CUST8791,12
CUST6155,12
CUST7482,12
CUST3340,12
CUST6291,12
CUST1304,12
CUST9457,12
CUST5023,12
CUST6087,12
CUST7812,12
CUST7967,12
CUST6777,12
CUST9116,12
CUST6489,12
CUST2936,12
CUST9893,12
CUST5493,12
CUST4221,12
CUST2898,12
CUST7713,12
CUST3627,12
CUST3000,12
CUST6836,12
CUST9934,12
CUST6220,12
CUST4305,12
CUST4830,12
CUST8529,12
CUST4326,12
CUST4270,12
CUST9383,12
CUST9899,12
CUST2496,12
CUST3189,12
CUST4160,12
CUST8769,12
CUST1910,12
CUST2746,12
CUST7965,12
CUST7909,12
CUST3732,12
CUST4283,12
CUST8805,12
CUST8594,12
CUST2647,12
CUST5521,12
CUST9123,12
CUST2609,12
CUST2075,12
CUST1045,12
CUST3140,12
CUST5960,12
CUST1081,12
CUST8820,12
CUST6647,12
CUST5639,12
CUST7412,12
CUST1739,12
CUST3708,12
CUST3290,12
CUST1742,12
CUST4965,12
CUST5407,12
CUST1105,12
CUST7367,12
CUST3793,12
CUST6714,12
CUST6542,12
CUST9662,12
CUST9695,12
CUST8091,12
CUST3709,12
CUST5834,12
CUST7792,12
CUST3059,12
CUST4074,12
CUST8364,12
CUST4852,12
CUST5680,12
CUST8340,12
CUST9354,12
CUST4406,12
CUST6817,12
CUST1278,12
CUST9925,12
CUST8337,12
CUST8375,12
CUST5217,12
CUST2221,12
CUST8052,12
CUST1172,12
CUST5290,12
CUST9659,12
CUST4109,12
CUST9830,12
CUST7891,12
CUST2944,12
CUST1587,12
CUST1002,12
CUST6990,12
CUST3363,12
CUST1637,12
CUST8343,12
CUST9140,12
CUST7784,12
CUST6492,12
CUST7715,12
CUST3814,12
CUST3226,12
CUST3348,12
CUST3011,12
CUST9623,12
CUST1581,12
CUST4001,12
CUST3008,12
CUST8445,12
CUST8414,12
CUST8476,12
CUST5795,12
CUST2709,12
CUST4058,12
CUST4260,12
CUST4079,12
CUST2730,12
CUST3821,12
CUST3963,12
CUST1479,12
CUST7494,12
CUST5208,12
CUST2907,12
CUST1800,12
CUST6698,12
CUST9272,12
CUST4291,12
CUST6657,12
CUST7185,12
CUST1459,12
CUST3666,12
CUST8451,12
CUST4573,12
CUST2761,12
CUST3283,12
CUST1761,12
CUST3018,12
CUST8413,12
CUST2203,12
CUST5628,12
CUST8834,12
CUST6726,12
CUST6232,12
CUST6763,12
CUST5482,12
CUST5897,12
CUST3049,12
CUST8856,12
CUST1422,12
CUST6869,12
CUST8031,12
CUST4704,12
CUST3984,12
CUST8198,12
CUST6604,12
CUST4218,12
CUST8870,12
CUST7034,12
CUST6209,12
CUST9249,12
CUST9648,12
CUST2179,12
CUST3660,12
CUST2247,12
CUST9777,12
CUST5593,12
CUST9625,12
CUST9560,12
CUST8735,12
CUST6927,12
CUST7736,12
CUST4423,12
CUST6623,12
CUST5244,12
CUST8731,12
CUST6237,12
CUST8553,12
CUST1866,12
CUST6495,12
CUST9348,12
CUST3504,12
CUST2832,12
CUST9557,12
CUST1772,12
CUST8851,12
CUST9796,12
CUST2791,12
CUST6230,12
CUST4235,12
CUST6069,12
CUST6095,12
CUST1501,12
CUST5801,12
CUST7692,12
CUST8648,12
CUST6055,12
CUST7442,12
CUST6287,12
CUST5260,12
CUST2431,12
CUST5303,12
CUST2813,12
CUST3950,12
CUST1966,12
CUST8710,12
CUST3455,12
CUST3178,12
CUST1062,12
CUST7151,12
CUST4056,12
CUST5292,12
CUST8182,12
CUST3358,12
CUST8847,12
CUST2786,12
CUST8866,12
CUST9798,12
CUST3353,12
CUST1481,12
CUST7342,12
CUST1049,12
CUST3722,12
CUST4233,12
CUST5553,12
CUST1775,12
CUST3987,12
CUST7127,12
CUST9708,12
CUST7240,12
CUST5831,12
CUST3514,12
CUST6756,12
CUST8278,12
CUST8776,12
CUST2716,12
CUST5392,12
CUST2586,12
CUST2857,12
CUST9468,12
CUST9814,12
CUST9736,12
CUST4799,12
CUST3469,12
CUST4371,12
CUST4180,12
CUST9954,12
CUST1554,12
CUST4374,12
CUST8094,12
CUST6860,12
CUST7638,12
CUST5937,12
CUST7888,12
CUST1757,12
CUST1674,12
CUST8966,12
CUST2831,12
CUST3106,12
CUST3163,12
CUST4097,12
CUST2031,12
CUST2365,12
CUST5545,12
CUST7739,12
CUST1194,12
CUST8690,12
CUST5294,12
CUST9028,12
CUST8801,12
CUST2313,12
CUST3699,12
CUST6487,12
CUST9250,12
CUST5336,12
CUST7855,12
CUST6075,12
CUST3601,12
CUST6424,12
CUST4112,12
CUST7705,12
CUST1569,12
CUST1435,12
CUST9941,12
CUST3333,12
CUST3366,12
CUST6595,12
CUST2513,12
CUST5559,12
CUST4741,12
CUST6553,12
CUST8075,12
CUST2954,12
CUST5120,12
CUST2518,12
CUST9689,12
CUST1484,12
CUST6710,12
CUST6091,12
CUST1143,12
CUST6951,12
CUST8440,12
CUST9386,12
CUST4065,12
CUST9637,12
CUST2867,12
CUST3755,12
CUST3258,12
CUST1166,12
CUST2402,12
CUST5194,12
CUST5627,12
CUST3115,12
CUST5790,12
CUST7047,12
CUST3870,12
CUST6194,12
CUST5105,12
CUST9864,12
CUST4846,12
CUST5712,12
CUST2210,12
CUST5195,12
CUST8365,12
CUST8962,12
CUST6017,12
CUST8716,12
CUST3374,12
CUST1511,12
CUST9362,12
CUST2483,12
CUST9227,12
CUST3299,12
CUST6944,12
CUST5768,12
CUST2894,12
CUST1727,12
CUST9821,12
CUST9012,12
CUST1036,12
CUST7962,12
CUST1964,12
CUST4750,12
CUST1709,12
CUST6336,12
CUST9036,12
CUST5385,12
CUST8002,12
CUST8431,12
CUST2178,12
CUST9304,12
CUST6967,12
CUST4966,12
CUST6742,12
CUST7027,12
CUST1294,12
CUST1446,12
CUST3275,12
CUST2322,12
CUST5648,12
CUST5235,12
CUST3573,12
CUST6582,12
CUST1878,12
CUST1837,12
CUST4592,12
CUST8436,12
CUST7619,12
CUST2629,12
CUST9684,12
CUST6677,12
CUST4796,12
CUST5394,12
CUST4493,12
CUST6089,12
CUST2370,12
CUST9575,12
CUST7747,12
CUST8194,12
CUST7811,12
CUST6496,12
CUST3314,12
CUST4991,12
CUST6019,12
CUST4651,12
CUST6692,12
CUST2063,12
CUST8178,12
CUST8184,12
CUST5939,12
CUST4153,12
CUST4723,12
CUST8389,12
CUST1505,12
CUST2677,12
CUST1528,12
CUST2615,12
CUST4768,12
CUST1744,12
CUST9691,12
CUST4976,12
CUST4062,12
CUST7793,12
CUST6410,12
CUST1296,12
CUST1853,12
CUST7071,12
CUST1416,12
CUST1743,12
CUST2318,12
CUST9739,12
CUST7970,12
CUST5969,12
CUST3949,12
CUST3794,12
CUST3747,12
CUST1116,12
CUST9822,12
CUST6236,12
CUST2930,12
CUST9263,12
CUST3450,12
CUST3864,12
CUST2230,12
CUST7013,12
CUST2855,12
CUST5752,12
CUST3152,12
CUST1545,12
CUST4572,12
CUST9790,12
CUST5955,12
CUST3483,12
CUST1060,12
CUST9039,12
CUST7548,12
CUST4229,12
CUST7559,12
CUST2577,12
CUST9553,12
CUST7345,12
CUST1089,12
CUST7144,12
CUST4337,12
CUST3009,12
CUST3828,12
CUST7272,12
CUST2259,12
CUST7074,12
CUST6801,12
CUST6530,12
CUST1280,12
CUST5416,12
CUST9141,12
CUST1972,12
CUST1514,12
CUST1724,12
CUST3911,12
CUST2705,12
CUST4167,12
CUST1975,12
CUST7399,12
CUST7044,12
CUST9852,12
CUST7544,12
CUST2477,12
CUST4513,12
CUST4163,12
CUST2212,12
CUST8234,12
CUST5243,12
CUST4129,12
CUST4119,12
CUST1342,12
CUST3710,12
CUST5733,12
CUST1064,12
CUST8335,12
CUST5573,12
CUST7296,12
CUST4392,12
CUST9050,12
CUST1175,12
CUST8385,12
CUST4995,12
