Customer ID,Count,Avg Order Value,Average Rating,Average Delivery Time,Delivery Delay Mode,Refund Requested Mode,Platform Mode,Product Category Mode
CUST1299,16,530.0625,2.8125,32.0,0,1,Blinkit,Fruits & Vegetables
CUST7934,16,718.25,3.1875,31.125,0,0,Blinkit,Fruits & Vegetables
CUST2106,16,666.75,2.9375,27.625,0,0,Blinkit,Grocery
CUST7524,16,438.375,3.3125,30.25,0,0,JioMart,Beverages
CUST4081,16,562.875,3.25,28.6875,0,0,Blinkit,Dairy
CUST8566,16,733.125,3.375,27.25,0,0,JioMart,Personal Care
CUST2353,16,658.3125,2.9375,32.0,0,1,Swiggy Instamart,Beverages
CUST8406,16,500.3125,3.1875,24.5,0,0,Swiggy Instamart,Beverages
CUST5757,16,811.625,3.4375,24.4375,0,0,Swiggy Instamart,Personal Care
CUST2702,16,694.5625,3.1875,25.25,0,0,Blinkit,Beverages
CUST4994,16,594.25,2.875,28.4375,0,1,JioMart,Snacks
CUST2156,16,640.5625,2.875,31.375,0,1,JioMart,Dairy
CUST1782,16,614.25,3.0625,24.375,0,0,JioMart,Dairy
CUST7355,16,419.25,3.25,25.625,0,0,JioMart,Snacks
CUST1173,16,545.8125,3.0,32.375,0,1,JioMart,Beverages
CUST8887,16,663.6875,2.9375,34.0,0,1,JioMart,Personal Care
CUST6527,16,540.75,2.9375,27.125,0,1,JioMart,Personal Care
CUST3964,16,567.125,2.9375,27.75,0,1,Blinkit,Dairy
CUST4757,16,620.9375,3.1875,32.3125,0,0,Blinkit,Fruits & Vegetables
CUST9841,16,707.5,3.75,27.25,0,0,Swiggy Instamart,Personal Care
CUST9375,16,630.4375,3.125,29.6875,0,0,JioMart,Beverages
CUST3780,16,598.125,3.25,29.5,0,1,Swiggy Instamart,Snacks
CUST4776,16,486.375,3.0,28.3125,0,0,JioMart,Snacks
CUST7165,16,460.0625,3.5,28.9375,0,0,JioMart,Fruits & Vegetables
CUST5891,16,515.9375,4.125,28.75,0,0,Swiggy Instamart,Dairy
CUST8486,16,481.9375,3.125,28.6875,0,0,JioMart,Beverages
CUST8539,16,506.75,2.75,32.875,0,1,Blinkit,Beverages
CUST9411,16,789.8125,3.3125,29.625,0,0,Blinkit,Dairy
CUST9237,16,465.875,3.3125,26.9375,0,0,JioMart,Beverages
CUST4507,16,546.875,3.375,30.3125,0,0,Swiggy Instamart,Dairy
CUST1906,16,470.25,3.0,29.75,0,0,Swiggy Instamart,Beverages
CUST3725,16,726.125,2.75,27.125,0,1,JioMart,Beverages
CUST3433,16,648.25,3.25,26.125,0,0,Swiggy Instamart,Snacks
CUST6334,16,519.8125,4.125,29.4375,0,0,Swiggy Instamart,Snacks
CUST9095,16,512.5,3.5625,24.75,0,0,Blinkit,Dairy
CUST9334,16,876.1875,3.5625,26.6875,0,0,Blinkit,Personal Care
CUST7299,16,481.875,3.0,30.375,0,0,Blinkit,Fruits & Vegetables
CUST7597,16,662.1875,3.875,31.8125,0,0,Blinkit,Fruits & Vegetables
CUST6517,16,534.0625,2.875,27.125,0,1,Swiggy Instamart,Dairy
CUST7730,16,859.375,3.0625,28.9375,0,1,Swiggy Instamart,Beverages
CUST8170,16,828.1875,3.75,26.8125,0,0,Swiggy Instamart,Grocery
CUST7731,16,492.875,3.125,29.4375,0,0,JioMart,Dairy
CUST5096,16,508.0,3.375,31.0625,0,0,Blinkit,Beverages
CUST7115,16,652.25,3.5625,28.3125,0,0,Swiggy Instamart,Snacks
CUST3406,16,516.75,3.0,29.125,0,0,JioMart,Dairy
CUST4548,16,300.1875,2.8125,31.3125,0,1,JioMart,Dairy
CUST9374,16,516.125,3.5,28.125,0,0,Blinkit,Beverages
CUST7840,16,617.1875,3.3125,29.0,0,0,Swiggy Instamart,Personal Care
CUST4353,16,678.6875,3.4375,27.4375,0,0,Blinkit,Beverages
CUST5613,16,586.0625,2.3125,27.5625,0,1,Swiggy Instamart,Dairy
CUST3893,16,398.0625,3.4375,29.8125,0,0,Blinkit,Snacks
CUST3676,16,664.8125,3.6875,26.25,0,0,JioMart,Fruits & Vegetables
CUST2822,16,572.4375,3.0,32.4375,0,1,Swiggy Instamart,Beverages
CUST8069,16,521.25,3.0,28.5625,0,0,JioMart,Snacks
CUST2373,16,641.4375,3.125,28.8125,0,0,Swiggy Instamart,Beverages
CUST9908,16,522.375,3.5625,31.5625,0,0,JioMart,Beverages
CUST2829,16,676.25,4.125,28.75,0,0,Blinkit,Fruits & Vegetables
CUST7374,16,370.0,2.9375,27.375,0,1,Swiggy Instamart,Dairy
CUST5001,16,471.875,2.375,28.3125,0,1,Swiggy Instamart,Personal Care
CUST9049,16,564.8125,3.4375,28.375,0,0,Swiggy Instamart,Dairy
CUST8540,16,547.75,3.3125,31.875,0,0,Blinkit,Beverages
CUST7466,16,763.625,2.9375,27.25,0,1,JioMart,Personal Care
CUST5317,16,636.75,3.3125,23.6875,0,0,Blinkit,Grocery
CUST5667,16,455.75,4.0625,28.8125,0,0,Blinkit,Grocery
CUST1657,16,540.4375,3.375,30.0,0,0,JioMart,Snacks
CUST7591,16,507.375,3.5,31.5,0,0,Blinkit,Snacks
CUST5036,16,651.8125,2.6875,27.8125,0,1,Blinkit,Personal Care
CUST5550,16,652.9375,3.625,27.5625,0,0,Swiggy Instamart,Beverages
CUST4865,16,618.75,2.875,28.125,0,1,JioMart,Fruits & Vegetables
CUST6294,16,712.75,3.0625,29.6875,0,0,Swiggy Instamart,Dairy
CUST5492,16,461.125,3.1875,26.9375,0,0,JioMart,Fruits & Vegetables
CUST4010,16,567.75,3.875,29.3125,0,0,JioMart,Beverages
CUST3585,16,558.1875,3.3125,25.125,0,0,Blinkit,Grocery
CUST9408,16,716.1875,2.9375,32.1875,0,0,Swiggy Instamart,Personal Care
CUST3928,16,542.125,2.6875,29.5625,0,1,JioMart,Dairy
CUST8606,16,836.9375,3.8125,29.125,0,0,Swiggy Instamart,Personal Care
CUST1609,16,529.75,3.1875,31.0625,0,0,Swiggy Instamart,Grocery
CUST5583,16,466.0625,1.9375,29.1875,0,1,Blinkit,Fruits & Vegetables
CUST5520,16,455.625,3.625,29.8125,0,0,JioMart,Fruits & Vegetables
CUST4817,16,485.25,3.375,29.5,0,0,Swiggy Instamart,Beverages
CUST5542,16,650.0625,3.0,32.0,0,0,Swiggy Instamart,Dairy
CUST1243,16,495.4375,3.25,33.125,0,0,JioMart,Beverages
CUST4588,16,703.375,3.5,32.25,0,0,Blinkit,Beverages
CUST4289,16,446.0625,3.625,28.0,0,0,Swiggy Instamart,Fruits & Vegetables
CUST3165,16,754.4375,3.75,30.4375,0,0,JioMart,Personal Care
CUST9221,16,745.625,3.6875,33.125,0,0,JioMart,Personal Care
CUST4418,16,641.25,3.3125,31.9375,0,0,JioMart,Snacks
CUST5554,16,557.1875,3.0625,32.75,0,1,Blinkit,Dairy
CUST3445,16,353.875,2.8125,32.75,0,1,JioMart,Fruits & Vegetables
CUST7028,16,575.5625,3.4375,30.875,0,0,Blinkit,Snacks
CUST6991,16,592.6875,3.3125,28.9375,0,0,Swiggy Instamart,Fruits & Vegetables
CUST2694,15,692.6,3.466666666666667,26.6,0,0,JioMart,Fruits & Vegetables
CUST8323,15,583.9333333333333,3.7333333333333334,30.066666666666666,0,0,Swiggy Instamart,Beverages
CUST2344,15,581.4,2.933333333333333,34.46666666666667,0,0,Blinkit,Dairy
CUST6909,15,907.7333333333333,2.6666666666666665,31.533333333333335,0,1,JioMart,Personal Care
CUST4070,15,678.8,3.1333333333333333,33.4,0,0,Blinkit,Dairy
CUST2468,15,469.8666666666667,3.0,32.666666666666664,0,1,Blinkit,Fruits & Vegetables
CUST5933,15,675.6,3.2,32.53333333333333,0,1,JioMart,Grocery
CUST7437,15,504.8,3.466666666666667,28.266666666666666,0,0,Blinkit,Beverages
CUST2976,15,526.8,3.066666666666667,29.2,0,1,JioMart,Dairy
CUST4155,15,741.8,3.2666666666666666,31.8,0,0,Blinkit,Fruits & Vegetables
CUST4677,15,548.9333333333333,3.4,24.866666666666667,0,0,Blinkit,Dairy
CUST7543,15,772.3333333333334,3.466666666666667,25.533333333333335,0,0,JioMart,Dairy
CUST6190,15,685.6,3.0,36.8,0,1,JioMart,Grocery
CUST2805,15,618.8,2.7333333333333334,30.0,0,1,JioMart,Dairy
CUST8129,15,754.9333333333333,3.2666666666666666,29.066666666666666,0,1,Blinkit,Dairy
CUST8669,15,514.6666666666666,3.7333333333333334,26.6,0,0,Swiggy Instamart,Fruits & Vegetables
CUST6907,15,521.6666666666666,3.2,32.06666666666667,0,0,Blinkit,Dairy
CUST3219,15,379.93333333333334,3.2666666666666666,27.933333333333334,0,0,JioMart,Snacks
CUST8357,15,603.4666666666667,2.8666666666666667,22.933333333333334,0,1,Swiggy Instamart,Dairy
CUST2316,15,373.8,3.4,26.066666666666666,0,0,Swiggy Instamart,Fruits & Vegetables
CUST1714,15,605.8,2.6666666666666665,24.733333333333334,0,1,Blinkit,Beverages
CUST5922,15,655.9333333333333,2.8666666666666667,32.333333333333336,0,1,Swiggy Instamart,Dairy
CUST5775,15,509.06666666666666,2.8,28.133333333333333,0,1,Blinkit,Fruits & Vegetables
CUST9016,15,479.06666666666666,2.933333333333333,24.866666666666667,0,1,Blinkit,Personal Care
CUST1995,15,481.93333333333334,3.933333333333333,26.933333333333334,0,0,Blinkit,Fruits & Vegetables
CUST9569,15,617.0,3.0,31.066666666666666,0,1,Swiggy Instamart,Fruits & Vegetables
CUST3302,15,553.5333333333333,2.3333333333333335,25.866666666666667,0,1,JioMart,Beverages
CUST7388,15,548.5333333333333,4.333333333333333,28.066666666666666,0,0,Swiggy Instamart,Dairy
CUST2001,15,645.2,3.2666666666666666,32.86666666666667,0,0,Swiggy Instamart,Beverages
CUST3921,15,431.2,2.8666666666666667,31.0,0,1,Blinkit,Dairy
CUST9046,15,564.3333333333334,3.466666666666667,31.133333333333333,0,0,JioMart,Beverages
CUST5379,15,771.1333333333333,3.066666666666667,30.533333333333335,0,0,Swiggy Instamart,Grocery
CUST3623,15,498.06666666666666,3.3333333333333335,27.933333333333334,0,0,Blinkit,Beverages
CUST9366,15,559.4666666666667,3.3333333333333335,30.866666666666667,0,0,Blinkit,Dairy
CUST2406,15,613.6,2.8666666666666667,29.2,0,0,Blinkit,Beverages
CUST5183,15,493.8666666666667,2.933333333333333,28.8,0,0,JioMart,Beverages
CUST3690,15,479.53333333333336,3.066666666666667,26.533333333333335,0,0,Blinkit,Beverages
CUST7574,15,617.5333333333333,2.8666666666666667,30.6,0,1,Swiggy Instamart,Dairy
CUST4436,15,454.3333333333333,3.4,31.533333333333335,0,0,Blinkit,Fruits & Vegetables
CUST2256,15,606.4666666666667,3.1333333333333333,33.666666666666664,0,1,JioMart,Grocery
CUST8845,15,619.1333333333333,3.8,30.066666666666666,0,0,JioMart,Dairy
CUST6510,15,443.6666666666667,2.8666666666666667,24.733333333333334,0,1,JioMart,Beverages
CUST1777,15,526.2,3.6666666666666665,31.6,0,0,Swiggy Instamart,Dairy
CUST9673,15,541.2666666666667,2.933333333333333,25.933333333333334,0,1,Swiggy Instamart,Dairy
CUST9698,15,656.6,3.466666666666667,31.8,0,0,Blinkit,Grocery
CUST9646,15,506.8666666666667,3.0,24.6,0,1,Swiggy Instamart,Beverages
CUST3826,15,538.2,2.7333333333333334,33.93333333333333,0,1,Blinkit,Grocery
CUST4053,15,516.1333333333333,3.066666666666667,30.666666666666668,0,0,JioMart,Fruits & Vegetables
CUST1072,15,569.6,3.4,27.133333333333333,0,0,Swiggy Instamart,Snacks
CUST5437,15,443.6,2.7333333333333334,28.133333333333333,0,1,Swiggy Instamart,Dairy
CUST2908,15,890.4,3.533333333333333,25.8,0,0,Swiggy Instamart,Personal Care
CUST5615,15,667.9333333333333,3.933333333333333,28.8,0,0,Swiggy Instamart,Grocery
CUST4781,15,690.6,3.3333333333333335,31.466666666666665,0,1,Swiggy Instamart,Fruits & Vegetables
CUST1486,15,541.0666666666667,2.8666666666666667,28.933333333333334,0,1,Swiggy Instamart,Snacks
CUST5287,15,569.8666666666667,2.533333333333333,29.2,0,1,Blinkit,Dairy
CUST3560,15,546.8,3.533333333333333,28.2,0,0,Blinkit,Beverages
CUST8112,15,626.8,3.2666666666666666,35.0,0,0,Swiggy Instamart,Grocery
CUST1738,15,505.0,3.4,30.733333333333334,0,0,JioMart,Dairy
CUST6993,15,374.8666666666667,2.8,32.666666666666664,0,1,Blinkit,Snacks
CUST6340,15,445.46666666666664,3.4,31.133333333333333,0,0,JioMart,Fruits & Vegetables
CUST8496,15,637.3333333333334,3.3333333333333335,28.8,0,0,Blinkit,Snacks
CUST9019,15,711.5333333333333,3.4,32.06666666666667,0,0,Swiggy Instamart,Personal Care
CUST8878,15,573.8666666666667,3.0,31.0,0,1,Blinkit,Dairy
CUST5338,15,704.9333333333333,3.4,24.2,0,0,JioMart,Dairy
CUST3479,15,447.6,3.6,28.6,0,0,JioMart,Dairy
CUST7290,15,547.4,3.4,28.6,0,0,Swiggy Instamart,Snacks
CUST9109,15,556.0,2.933333333333333,24.4,0,1,Blinkit,Dairy
CUST9827,15,625.6,2.533333333333333,29.8,0,1,Blinkit,Dairy
CUST3758,15,572.5333333333333,3.066666666666667,28.0,0,1,Blinkit,Beverages
CUST9398,15,416.53333333333336,2.933333333333333,29.4,0,1,JioMart,Dairy
CUST7623,15,524.1333333333333,2.8,24.866666666666667,0,1,JioMart,Fruits & Vegetables
CUST8890,15,661.0666666666667,2.8,31.2,0,1,JioMart,Beverages
CUST5315,15,570.5333333333333,3.6666666666666665,27.066666666666666,0,0,Swiggy Instamart,Dairy
CUST5389,15,588.5333333333333,2.6,28.8,0,1,Blinkit,Grocery
CUST5305,15,428.3333333333333,3.6666666666666665,27.733333333333334,0,0,JioMart,Snacks
CUST5026,15,448.73333333333335,2.6,29.8,0,1,Blinkit,Beverages
CUST8193,15,834.8666666666667,3.7333333333333334,28.0,0,0,JioMart,Fruits & Vegetables
CUST8039,15,573.7333333333333,3.6,32.06666666666667,0,0,Swiggy Instamart,Fruits & Vegetables
CUST8336,15,574.3333333333334,3.6666666666666665,27.2,0,0,Blinkit,Snacks
CUST2922,15,530.3333333333334,3.2,29.2,0,0,JioMart,Fruits & Vegetables
CUST7236,15,731.4,3.8,24.666666666666668,0,0,JioMart,Grocery
CUST8511,15,481.6,3.4,29.066666666666666,0,0,Swiggy Instamart,Beverages
CUST8230,15,565.8,3.0,29.266666666666666,0,1,JioMart,Beverages
CUST8479,15,627.4666666666667,3.7333333333333334,27.733333333333334,0,0,Blinkit,Dairy
CUST4749,15,542.9333333333333,3.066666666666667,27.333333333333332,0,0,Swiggy Instamart,Personal Care
CUST2529,15,569.8666666666667,3.1333333333333333,30.266666666666666,0,0,JioMart,Grocery
CUST9509,15,612.0,3.466666666666667,25.466666666666665,0,0,JioMart,Snacks
CUST1227,15,632.4666666666667,3.066666666666667,31.8,0,1,Blinkit,Personal Care
CUST1471,15,563.0666666666667,3.4,30.466666666666665,0,0,Swiggy Instamart,Fruits & Vegetables
CUST7960,15,529.5333333333333,3.6,27.666666666666668,0,0,Blinkit,Snacks
CUST2723,15,621.4,3.0,29.0,0,1,Blinkit,Fruits & Vegetables
CUST1385,15,560.0,3.7333333333333334,33.733333333333334,0,0,JioMart,Fruits & Vegetables
CUST8102,15,727.8,3.1333333333333333,28.666666666666668,0,1,Blinkit,Personal Care
CUST7363,15,639.1333333333333,3.066666666666667,31.6,0,0,Swiggy Instamart,Snacks
CUST3480,15,821.8,3.7333333333333334,26.933333333333334,0,0,JioMart,Grocery
CUST1439,15,470.4,3.4,28.8,0,0,Swiggy Instamart,Dairy
CUST8628,15,745.2666666666667,3.7333333333333334,33.733333333333334,0,0,Blinkit,Dairy
CUST5913,15,431.26666666666665,3.1333333333333333,36.4,0,0,Blinkit,Dairy
CUST9306,15,650.0666666666667,2.466666666666667,29.733333333333334,0,1,Blinkit,Fruits & Vegetables
CUST2107,15,471.06666666666666,3.2,32.93333333333333,0,0,JioMart,Beverages
CUST9133,15,593.8,3.533333333333333,33.2,0,0,Swiggy Instamart,Beverages
CUST6353,15,549.6666666666666,2.933333333333333,28.733333333333334,0,1,JioMart,Dairy
CUST3865,15,510.8,3.466666666666667,27.333333333333332,0,0,JioMart,Beverages
CUST8571,15,480.2,3.1333333333333333,29.0,0,1,Swiggy Instamart,Beverages
CUST3243,15,737.8666666666667,3.1333333333333333,31.2,0,1,JioMart,Dairy
CUST3523,15,613.3333333333334,3.1333333333333333,24.8,0,0,Blinkit,Grocery
CUST5806,15,607.2,3.933333333333333,29.933333333333334,0,0,Swiggy Instamart,Beverages
CUST6873,15,473.0,2.6666666666666665,27.4,0,1,Blinkit,Dairy
CUST3385,15,604.9333333333333,2.933333333333333,26.666666666666668,0,1,Blinkit,Grocery
CUST2093,15,568.0666666666667,3.0,31.466666666666665,0,1,Blinkit,Personal Care
CUST7804,15,570.2,3.2,31.4,0,0,Swiggy Instamart,Beverages
CUST2229,15,589.8,3.933333333333333,27.666666666666668,0,0,JioMart,Beverages
CUST7870,15,659.6666666666666,3.3333333333333335,29.4,0,0,Swiggy Instamart,Beverages
CUST5625,15,381.0,4.066666666666666,30.733333333333334,0,0,Swiggy Instamart,Beverages
CUST6426,15,652.2666666666667,3.3333333333333335,31.933333333333334,0,0,JioMart,Grocery
CUST2862,15,646.6666666666666,3.6,31.6,0,0,Swiggy Instamart,Fruits & Vegetables
CUST6855,15,674.2666666666667,3.533333333333333,24.866666666666667,0,0,Blinkit,Dairy
CUST5808,15,597.1333333333333,4.0,30.4,0,0,Blinkit,Beverages
CUST8123,15,674.6666666666666,3.2666666666666666,27.8,0,1,Swiggy Instamart,Personal Care
CUST2152,15,635.6666666666666,3.0,27.533333333333335,0,1,JioMart,Dairy
CUST6253,15,546.5333333333333,3.6,27.2,0,0,Blinkit,Beverages
CUST7775,15,661.8666666666667,3.2666666666666666,31.6,0,0,JioMart,Beverages
CUST1768,15,590.8,3.2,35.8,0,0,JioMart,Dairy
CUST7102,15,636.7333333333333,3.933333333333333,28.8,0,0,Swiggy Instamart,Beverages
CUST5276,15,550.0666666666667,3.8,29.666666666666668,0,0,JioMart,Beverages
CUST3749,15,820.7333333333333,3.6,32.46666666666667,0,0,Swiggy Instamart,Dairy
CUST8616,15,599.1333333333333,3.066666666666667,28.8,0,1,Blinkit,Grocery
CUST7149,15,539.9333333333333,3.933333333333333,30.6,0,0,Blinkit,Dairy
CUST1195,15,817.0,3.466666666666667,29.2,0,0,JioMart,Dairy
CUST9802,15,623.7333333333333,2.7333333333333334,33.86666666666667,0,1,JioMart,Dairy
CUST7948,15,613.7333333333333,2.7333333333333334,31.0,0,1,JioMart,Fruits & Vegetables
CUST4641,15,667.6666666666666,3.0,32.0,0,1,JioMart,Beverages
CUST2228,15,628.8,3.7333333333333334,33.4,0,0,Blinkit,Grocery
CUST1483,15,634.7333333333333,3.533333333333333,28.066666666666666,0,0,JioMart,Grocery
CUST2076,15,620.9333333333333,3.3333333333333335,27.133333333333333,0,0,Swiggy Instamart,Snacks
CUST3072,15,579.6,3.2666666666666666,27.6,0,0,Blinkit,Grocery
CUST9606,15,664.6666666666666,3.2,24.133333333333333,0,1,Blinkit,Dairy
CUST3320,15,747.8666666666667,3.2666666666666666,30.8,0,0,Swiggy Instamart,Grocery
CUST2817,15,587.8,2.8,22.8,0,1,Swiggy Instamart,Grocery
CUST4951,15,732.1333333333333,2.7333333333333334,28.866666666666667,0,1,JioMart,Grocery
CUST6878,15,696.4,2.6,26.466666666666665,0,1,Blinkit,Beverages
CUST4927,15,500.2,2.933333333333333,29.0,0,1,Blinkit,Beverages
CUST6341,15,611.1333333333333,3.2,27.333333333333332,0,0,JioMart,Fruits & Vegetables
CUST7542,15,643.1333333333333,3.1333333333333333,29.866666666666667,0,1,Swiggy Instamart,Grocery
CUST5051,15,557.2,2.7333333333333334,31.533333333333335,0,1,Blinkit,Fruits & Vegetables
CUST9289,15,636.8,3.0,28.066666666666666,0,1,Swiggy Instamart,Fruits & Vegetables
CUST4550,15,556.6,3.2,29.733333333333334,0,0,JioMart,Beverages
CUST5278,15,380.6,3.933333333333333,28.666666666666668,0,0,Blinkit,Snacks
CUST6682,15,609.6,3.0,24.0,0,1,JioMart,Dairy
CUST6234,15,588.9333333333333,3.2666666666666666,28.466666666666665,0,0,Swiggy Instamart,Snacks
CUST2301,15,607.2,3.6666666666666665,31.533333333333335,0,0,Blinkit,Personal Care
CUST4522,15,519.4666666666667,3.533333333333333,29.8,0,0,Blinkit,Grocery
CUST6687,15,675.6666666666666,3.6666666666666665,26.266666666666666,0,0,Swiggy Instamart,Beverages
CUST1898,15,625.3333333333334,3.466666666666667,28.8,0,0,Blinkit,Fruits & Vegetables
CUST9384,15,669.5333333333333,3.2,30.666666666666668,0,0,Swiggy Instamart,Grocery
CUST4600,15,474.3333333333333,3.7333333333333334,27.133333333333333,0,0,Blinkit,Dairy
CUST8447,15,623.7333333333333,2.466666666666667,28.933333333333334,0,1,Blinkit,Snacks
CUST2134,15,685.0,2.533333333333333,27.6,0,1,JioMart,Fruits & Vegetables
CUST1585,15,584.1333333333333,3.2666666666666666,31.8,0,0,Blinkit,Fruits & Vegetables
CUST2453,15,755.0,2.8,26.733333333333334,0,1,Swiggy Instamart,Personal Care
CUST2893,15,660.5333333333333,3.066666666666667,26.933333333333334,0,1,JioMart,Personal Care
CUST6466,15,805.0666666666667,3.6666666666666665,26.133333333333333,0,0,JioMart,Personal Care
CUST8014,15,510.6,3.2,29.6,0,0,Swiggy Instamart,Fruits & Vegetables
CUST6188,15,580.2,2.8,29.066666666666666,0,1,Blinkit,Personal Care
CUST5830,15,491.4,2.8,31.133333333333333,0,1,Swiggy Instamart,Snacks
CUST3791,15,823.4,3.066666666666667,30.466666666666665,0,1,Swiggy Instamart,Personal Care
CUST8950,15,448.2,1.7333333333333334,28.466666666666665,0,1,Swiggy Instamart,Fruits & Vegetables
CUST8449,15,787.6666666666666,3.4,28.866666666666667,0,0,Blinkit,Personal Care
CUST3227,15,562.0666666666667,3.933333333333333,29.533333333333335,0,0,Blinkit,Personal Care
CUST9008,15,690.2666666666667,2.7333333333333334,32.4,0,1,Swiggy Instamart,Beverages
CUST9043,15,404.46666666666664,2.8,24.333333333333332,0,1,JioMart,Snacks
CUST3636,15,710.8666666666667,3.7333333333333334,34.13333333333333,0,0,JioMart,Personal Care
CUST3476,15,474.26666666666665,3.6666666666666665,30.133333333333333,0,0,JioMart,Dairy
CUST4892,15,798.7333333333333,2.7333333333333334,33.266666666666666,0,1,Blinkit,Personal Care
CUST3069,15,606.5333333333333,3.2666666666666666,31.466666666666665,0,0,JioMart,Snacks
CUST9653,15,652.4,3.7333333333333334,33.266666666666666,0,0,Blinkit,Grocery
CUST2097,15,565.0666666666667,3.466666666666667,26.733333333333334,0,0,Swiggy Instamart,Dairy
CUST1640,15,601.4,3.4,31.8,0,0,JioMart,Dairy
CUST7268,15,634.4666666666667,2.933333333333333,31.666666666666668,0,0,JioMart,Beverages
CUST8173,15,526.6,2.8,29.533333333333335,0,1,JioMart,Grocery
CUST7729,15,632.1333333333333,3.6,34.2,0,0,JioMart,Dairy
CUST4770,15,600.4666666666667,3.2666666666666666,30.2,0,0,Swiggy Instamart,Dairy
CUST2133,15,413.8,3.466666666666667,33.0,0,0,Blinkit,Fruits & Vegetables
CUST3103,15,756.4666666666667,3.8,31.066666666666666,0,0,Blinkit,Personal Care
CUST5342,15,489.8,2.8666666666666667,30.2,0,1,Swiggy Instamart,Dairy
CUST9462,15,431.1333333333333,3.7333333333333334,24.133333333333333,0,0,Blinkit,Snacks
CUST4027,15,733.1333333333333,3.6,26.4,0,0,Blinkit,Beverages
CUST1187,15,599.0,3.6666666666666665,29.8,0,0,Blinkit,Snacks
CUST7709,15,603.3333333333334,2.533333333333333,29.333333333333332,0,1,JioMart,Beverages
CUST1500,15,599.4666666666667,2.8,31.6,0,1,Blinkit,Grocery
CUST1151,15,710.5333333333333,3.1333333333333333,31.666666666666668,0,0,JioMart,Dairy
CUST4050,15,536.1333333333333,3.466666666666667,28.6,0,0,Blinkit,Fruits & Vegetables
CUST4387,15,498.4,3.3333333333333335,25.133333333333333,0,0,JioMart,Beverages
CUST7943,15,668.3333333333334,3.4,26.4,0,0,JioMart,Grocery
CUST9380,15,516.4,2.8666666666666667,30.8,0,1,JioMart,Beverages
CUST6509,15,557.1333333333333,2.6666666666666665,34.93333333333333,0,1,Swiggy Instamart,Personal Care
CUST4468,15,627.4,3.2666666666666666,28.466666666666665,0,0,Blinkit,Beverages
CUST6751,15,592.5333333333333,2.8,35.333333333333336,0,1,JioMart,Fruits & Vegetables
CUST4524,15,723.4,3.4,32.93333333333333,0,0,Swiggy Instamart,Personal Care
CUST3796,15,691.2666666666667,3.0,32.86666666666667,0,1,Swiggy Instamart,Dairy
CUST2742,15,584.2,2.6,26.8,0,1,Blinkit,Personal Care
CUST9274,15,525.2666666666667,3.466666666666667,23.733333333333334,0,0,Blinkit,Dairy
CUST6966,15,716.5333333333333,3.7333333333333334,31.2,0,0,Blinkit,Personal Care
CUST2710,15,652.4,3.533333333333333,31.2,0,0,Blinkit,Fruits & Vegetables
CUST4649,15,618.5333333333333,3.7333333333333334,25.666666666666668,0,0,Swiggy Instamart,Beverages
CUST9200,15,816.7333333333333,3.6,31.4,0,0,JioMart,Grocery
CUST8140,15,487.73333333333335,2.8666666666666667,26.6,0,1,Blinkit,Snacks
CUST9901,15,650.6,3.6666666666666665,28.4,0,0,Blinkit,Personal Care
CUST8739,15,666.8,3.6,29.6,0,0,Blinkit,Fruits & Vegetables
CUST5728,15,606.6666666666666,3.3333333333333335,28.2,0,0,Blinkit,Fruits & Vegetables
CUST1332,15,491.3333333333333,3.2,27.4,0,0,Blinkit,Snacks
CUST4643,15,771.2666666666667,3.6,27.4,0,0,Blinkit,Personal Care
CUST3346,15,687.7333333333333,3.6,25.733333333333334,0,0,Swiggy Instamart,Grocery
CUST6786,15,673.5333333333333,3.1333333333333333,31.2,0,1,JioMart,Beverages
CUST9021,15,499.2,2.6666666666666665,27.466666666666665,0,1,JioMart,Grocery
CUST3915,15,729.2,3.1333333333333333,26.0,0,1,Swiggy Instamart,Beverages
CUST1644,15,551.2666666666667,3.1333333333333333,30.4,0,1,Blinkit,Fruits & Vegetables
CUST5324,15,690.2666666666667,3.1333333333333333,29.266666666666666,0,0,Swiggy Instamart,Grocery
CUST7298,15,590.2,3.1333333333333333,30.066666666666666,0,1,Swiggy Instamart,Beverages
CUST7234,15,443.3333333333333,2.2666666666666666,33.46666666666667,0,1,Blinkit,Dairy
CUST1309,15,612.1333333333333,3.2,31.6,0,1,JioMart,Grocery
CUST1612,15,391.73333333333335,3.0,25.866666666666667,0,1,Blinkit,Fruits & Vegetables
CUST5885,15,567.9333333333333,3.8666666666666667,26.533333333333335,0,0,JioMart,Snacks
CUST1997,15,551.0,3.6666666666666665,30.733333333333334,0,0,JioMart,Fruits & Vegetables
CUST6674,15,618.9333333333333,3.533333333333333,32.2,0,0,JioMart,Fruits & Vegetables
CUST5874,15,498.46666666666664,3.466666666666667,33.86666666666667,0,0,Swiggy Instamart,Dairy
CUST2458,15,765.5333333333333,3.8,29.266666666666666,0,0,Blinkit,Fruits & Vegetables
CUST5140,15,529.1333333333333,3.3333333333333335,31.6,0,0,JioMart,Snacks
CUST8033,15,609.4,2.7333333333333334,34.733333333333334,0,1,JioMart,Beverages
CUST7843,15,495.93333333333334,3.2666666666666666,32.46666666666667,0,0,Blinkit,Snacks
CUST5742,15,805.2666666666667,2.8,31.133333333333333,0,1,Swiggy Instamart,Grocery
CUST2965,15,605.6,3.4,28.8,0,0,Blinkit,Personal Care
